VariationID	Landmark	Chr	Start	End	VariationType	LocusChr	LocusStart	LocusEnd	Reference	PubMedID	Method/platform	Gain	Loss	TotalGainLossInv	Frequency	SampleSize	Genes
Variation_12636	chr5:701482..701743	chr5	701482	701743	InDel	chr5	701482	701743	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	CEP72
Variation_12637	chr5:720890..721177	chr5	720890	721177	InDel	chr5	720890	721177	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	TPPP
Variation_12638	chr5:764027..764998	chr5	764027	764998	InDel	chr5	764027	764998	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12639	chr5:1089971..1090094	chr5	1089971	1090094	InDel	chr5	1089971	1090094	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	NKD2
Variation_12640	chr5:1101189..1101756	chr5	1101189	1101756	InDel	chr5	1101189	1101756	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12641	chr5:1114402..1114527	chr5	1114402	1114527	InDel	chr5	1114402	1114527	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	SLC12A7
Variation_12642	chr5:1123700..1123852	chr5	1123700	1123852	InDel	chr5	1123700	1123852	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	SLC12A7
Variation_12643	chr5:1133351..1133460	chr5	1133351	1133460	InDel	chr5	1133351	1133460	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	SLC12A7
Variation_12644	chr5:1701229..1701701	chr5	1701229	1701701	InDel	chr5	1701229	1701701	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12645	chr5:1822103..1822349	chr5	1822103	1822349	InDel	chr5	1822103	1822349	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12646	chr5:1895968..1896083	chr5	1895968	1896083	InDel	chr5	1895968	1896083	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12647	chr5:1910930..1911133	chr5	1910930	1911133	InDel	chr5	1910930	1911133	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12648	chr5:1977592..1978203	chr5	1977592	1978203	InDel	chr5	1977592	1978203	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12649	chr5:2025343..2025444	chr5	2025343	2025444	InDel	chr5	2025343	2025444	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12650	chr5:5663791..5664150	chr5	5663791	5664150	InDel	chr5	5663791	5664150	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12651	chr5:9453611..9453880	chr5	9453611	9453880	InDel	chr5	9453611	9453880	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	SEMA5A
Variation_12652	chr5:9464761..9465074	chr5	9464761	9465074	InDel	chr5	9464761	9465074	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	SEMA5A
Variation_12653	chr5:10627957..10628292	chr5	10627957	10628292	InDel	chr5	10627957	10628292	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	ANKRD33B
Variation_12654	chr5:11181945..11182219	chr5	11181945	11182219	InDel	chr5	11181945	11182219	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	CTNND2
Variation_12655	chr5:11182111..11182219	chr5	11182111	11182219	InDel	chr5	11181945	11182219	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	CTNND2
Variation_12656	chr5:15318390..15318491	chr5	15318390	15318491	InDel	chr5	15318390	15318491	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12657	chr5:16203013..16203779	chr5	16203013	16203779	InDel	chr5	16203013	16203779	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	MARCH11
Variation_12658	chr5:21687326..21687648	chr5	21687326	21687648	InDel	chr5	21687326	21687663	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12659	chr5:21687341..21687663	chr5	21687341	21687663	InDel	chr5	21687326	21687663	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12660	chr5:22524942..22525555	chr5	22524942	22525555	InDel	chr5	22524942	22525555	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	CDH12
Variation_12661	chr5:22832368..22832685	chr5	22832368	22832685	InDel	chr5	22832368	22832685	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	CDH12
Variation_12662	chr5:23946180..23946465	chr5	23946180	23946465	InDel	chr5	23946180	23946465	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12663	chr5:24488597..24488918	chr5	24488597	24488918	InDel	chr5	24488597	24488918	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12664	chr5:25515847..25516058	chr5	25515847	25516058	InDel	chr5	25515847	25516058	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12665	chr5:25813064..25813387	chr5	25813064	25813387	InDel	chr5	25813064	25813387	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12666	chr5:26146944..26147269	chr5	26146944	26147269	InDel	chr5	26146944	26147269	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12667	chr5:28392714..28393001	chr5	28392714	28393001	InDel	chr5	28392714	28393001	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12668	chr5:28849334..28849586	chr5	28849334	28849586	InDel	chr5	28849334	28849586	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12669	chr5:31787955..31788445	chr5	31787955	31788445	InDel	chr5	31787955	31788445	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12670	chr5:33147624..33148425	chr5	33147624	33148425	InDel	chr5	33147624	33148425	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12671	chr5:33236617..33236928	chr5	33236617	33236928	InDel	chr5	33236617	33236928	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12672	chr5:33391333..33391663	chr5	33391333	33391663	InDel	chr5	33391333	33391663	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12673	chr5:34890982..34891091	chr5	34890982	34891091	InDel	chr5	34890982	34891091	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	TTC23L
Variation_12674	chr5:35226908..35227244	chr5	35226908	35227244	InDel	chr5	35226908	35227244	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	PRLR
Variation_12675	chr5:36393133..36393323	chr5	36393133	36393323	InDel	chr5	36393133	36393323	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12676	chr5:37329557..37329887	chr5	37329557	37329887	InDel	chr5	37329557	37329887	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	NUP155
Variation_12677	chr5:38867933..38868048	chr5	38867933	38868048	InDel	chr5	38867933	38868048	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12678	chr5:40836391..40836916	chr5	40836391	40836916	InDel	chr5	40836391	40836916	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12679	chr5:41635203..41635880	chr5	41635203	41635880	InDel	chr5	41635203	41635880	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12680	chr5:45562729..45563228	chr5	45562729	45563228	InDel	chr5	45562729	45563429	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	HCN1
Variation_12681	chr5:45562930..45563429	chr5	45562930	45563429	InDel	chr5	45562729	45563429	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	HCN1
Variation_12682	chr5:52267529..52267861	chr5	52267529	52267861	InDel	chr5	52267529	52267878	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	ITGA1
Variation_12683	chr5:52267546..52267878	chr5	52267546	52267878	InDel	chr5	52267529	52267878	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	ITGA1
Variation_12684	chr5:52494710..52495428	chr5	52494710	52495428	InDel	chr5	52494710	52495428	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12685	chr5:53212686..53212990	chr5	53212686	53212990	InDel	chr5	53212686	53212990	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12686	chr5:54117516..54117664	chr5	54117516	54117664	InDel	chr5	54117516	54117664	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12687	chr5:58503558..58503667	chr5	58503558	58503667	InDel	chr5	58503558	58503728	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	PDE4D
Variation_12688	chr5:58503619..58503728	chr5	58503619	58503728	InDel	chr5	58503558	58503728	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	PDE4D
Variation_12689	chr5:59868007..59868267	chr5	59868007	59868267	InDel	chr5	59868007	59868267	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	PART1
Variation_12690	chr5:59999684..59999853	chr5	59999684	59999853	InDel	chr5	59999684	59999853	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	DEPDC1B
Variation_12691	chr5:61329384..61329709	chr5	61329384	61329709	InDel	chr5	61329384	61329709	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12692	chr5:61929991..61930130	chr5	61929991	61930130	InDel	chr5	61929991	61930130	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	IPO11
Variation_12693	chr5:62204298..62205006	chr5	62204298	62205006	InDel	chr5	62204298	62205006	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12694	chr5:62723195..62723464	chr5	62723195	62723464	InDel	chr5	62723195	62723464	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12695	chr5:64321827..64322163	chr5	64321827	64322163	InDel	chr5	64321827	64322163	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	CWC27
Variation_12696	chr5:67403145..67403959	chr5	67403145	67403959	InDel	chr5	67403145	67403959	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12697	chr5:68465796..68465903	chr5	68465796	68465903	InDel	chr5	68465796	68465903	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12698	chr5:73684742..73685059	chr5	73684742	73685059	InDel	chr5	73684742	73685070	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12699	chr5:73684753..73685070	chr5	73684753	73685070	InDel	chr5	73684742	73685070	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12700	chr5:75471437..75471554	chr5	75471437	75471554	InDel	chr5	75471437	75471554	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	SV2C
Variation_12701	chr5:77098065..77098374	chr5	77098065	77098374	InDel	chr5	77098065	77098374	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	TBCA
Variation_12702	chr5:77609934..77610223	chr5	77609934	77610223	InDel	chr5	77609934	77610223	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	AP3B1
Variation_12703	chr5:77916561..77916883	chr5	77916561	77916883	InDel	chr5	77916561	77916883	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	LHFPL2
Variation_12704	chr5:78312505..78312828	chr5	78312505	78312828	InDel	chr5	78312505	78312843	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	ARSB
Variation_12705	chr5:78312520..78312843	chr5	78312520	78312843	InDel	chr5	78312505	78312843	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	ARSB
Variation_12706	chr5:79049468..79049774	chr5	79049468	79049774	InDel	chr5	79049468	79049774	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	CMYA5
Variation_12707	chr5:79592945..79593258	chr5	79592945	79593258	InDel	chr5	79592945	79593258	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12708	chr5:80075138..80075446	chr5	80075138	80075446	InDel	chr5	80075138	80075446	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	MSH3
Variation_12709	chr5:81043938..81044210	chr5	81043938	81044210	InDel	chr5	81043938	81044210	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	SSBP2
Variation_12710	chr5:82192489..82192803	chr5	82192489	82192803	InDel	chr5	82192489	82192803	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12711	chr5:83411723..83411873	chr5	83411723	83411873	InDel	chr5	83411723	83411873	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	EDIL3
Variation_12712	chr5:86250465..86251315	chr5	86250465	86251315	InDel	chr5	86250465	86251315	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12713	chr5:88078911..88079237	chr5	88078911	88079237	InDel	chr5	88078911	88079237	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	MEF2C
Variation_12714	chr5:90177807..90177924	chr5	90177807	90177924	InDel	chr5	90177807	90177924	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	GPR98
Variation_12715	chr5:90610450..90610742	chr5	90610450	90610742	InDel	chr5	90610450	90610742	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12716	chr5:93942056..93942392	chr5	93942056	93942392	InDel	chr5	93942056	93942392	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	C5orf36
Variation_12717	chr5:95369068..95369421	chr5	95369068	95369421	InDel	chr5	95369068	95369436	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12718	chr5:95369083..95369436	chr5	95369083	95369436	InDel	chr5	95369068	95369436	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12719	chr5:97871850..97872165	chr5	97871850	97872165	InDel	chr5	97871850	97872165	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12720	chr5:99202229..99202542	chr5	99202229	99202542	InDel	chr5	99202229	99202542	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12721	chr5:99951433..99951737	chr5	99951433	99951737	InDel	chr5	99951433	99951751	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12722	chr5:99951447..99951751	chr5	99951447	99951751	InDel	chr5	99951433	99951751	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12723	chr5:102191254..102191506	chr5	102191254	102191506	InDel	chr5	102191254	102191525	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12724	chr5:102191273..102191525	chr5	102191273	102191525	InDel	chr5	102191254	102191525	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12725	chr5:103058467..103058791	chr5	103058467	103058791	InDel	chr5	103058467	103058791	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12726	chr5:103090210..103090525	chr5	103090210	103090525	InDel	chr5	103090210	103090525	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
